item_id,item_name,domain,review_text,rating
B00M49C6MK,Sentey Ls 4162,Mobile_Electronics,5,"Great little speaker! Awesome sound, great look, and perfect size. My favorite thing about it is the bright color with the fun design on the front. I brought it to the beach and played it for 2 hours with no hiccups! Definitely love it :)"
B009WQQYG2,MP3 Player,Mobile_Electronics,5,"Awesome little player. Even refurbished it brings nothing else than joy (after I installed rockbox on it).<br />The original software had some troubles with my micro-sd card and froze when some files were accessed, but as I chose this player because it is well supported by rockbox. I never planned on using the standard firmware anyway.<br /><br />The sound is nice, even the radio works without the original headset, which came as a little surprise as I had other experience in this matter with some other players and phones."
B00WKRQ3VG,Toworld18 VW MDI Audi MMI 3.5mm AUX Lightning Interface Cable for iPhone 5 5S 5C 6 plus,Mobile_Electronics,1,"The audio portio. Works, but not the charging ability. I have the iPhone 6. Furthermore the device doesn't work according to the description at all. I would not recommend this item to anyone."
B00QERR5CY,iXCC Multi pack Lightning cable,Mobile_Electronics,5,Well made product
B00W9BBR28,"Bluetooth Speaker, Eachine Portable Wireless Bluetooth 4.0 Speaker, Intelligent Voice Subwoofer with Microphone, up to 10 Hours Play Time, Works for Iphone 6 6 Plus, Ipad Mini, Ipad 4/3/2,Samsung S6 S6 Edge S5 Note 4, Itouch, Blackberry, Nexus and other Smart Phones and Mp3 Players",Mobile_Electronics,4,"This nicely designed, quality-made BT speaker was very easy to pair, but there is some sibilance--very noticeable in the vocals, less obvious in the instrumentals.  Maybe you can overlook sibilance, but that is one of my pet peeves, so minus one star on my rating.  If...If..you can overlook some sibilance, there is balance and richness to be found.  Sound is not muddy either.  Bass is balanced, and may not satisfy those who demand an over-abundance of it.<br /><br />I guess what I'm saying is this:  If you are multi-tasking while listening, out working in the yard, partying outside the house or out in a public place, you will not notice any flaws in the sound quality.<br /><br />This speaker sounds great with the volume cranked up high.  Sound is clear at very high volume and does not break.  Bass is middling--not excessive.<br /><br />Unit itself is nicely constructed, no flaws, all ports and control buttons identified and easy to access and control.  This unit can take bumps and bangs because it is covered in quality rubbery plastic. It has nice gripper pads, too, so it stays where you put it.<br /><br />*I received a free product from Eachine."
B00308O75S,Case HD 16GB 32GB Accessories,Mobile_Electronics,5,they work
B009CRMABY,ZHOL® NEW Am-fm Hidden Windshield Antenna Car Radio Truck,Mobile_Electronics,5,Good hidden antenna
B004UOP35Y,"Tactical Assault Gear Foretrex GPS Wrist Pouch, Black 811821",Mobile_Electronics,3,"The Garmin Foretrex 401 tends to shift around within the pouch requiring realigning the buttons with the holes in the pouch before making inputs. Should be a tighter fit, possibly incorporating neoprene?"
B00S0POOHW,G.G.Martinsen 32 GB Mini Usb Port Mp3 Mp4 Player FM Media/Music/Audio Player in PINK,Mobile_Electronics,2,"It's hard to work, the buttons don't do what they say they do and I am just not that happy with the item."
B00YZNZ74W,Pocketvolt [GRIP] 7800mAh Dual Import Portable [Smart] External Power Bank [W/ LED Flashlight] - BLACK,Mobile_Electronics,5,excellent power bank. picking this size was the perfect solution for my power problems. i use to have to conserve how i want to use my devices because of the power consumption and i hated that. i felt restricted and didnt like that feeling. i got this to get rid of that problem and now i get to do what i want and as much as i want anything of the day.
B00OYVKVT6,Pioneer AVH-X6700DVD,Mobile_Electronics,4,Good
B00LMZYQES,"Intsun® Wireless Bluetooth Colorful LED Fountain Dancing Water Mini Speakers for iPhone 4s 5 iPod iTouch Samsung S2 S3 Note3, MP3 /Mobile Phones/Computer, All 3.5mm Audio Player (Black)",Mobile_Electronics,3,use it couple of time it was cool
B00R08CI8M,SunroadTek® iPhone 5 5S 6 iPhone 6 Plus 3.5mm Audio Input Auxillary Aux Adapter For Honda Accord Civic Odyssey Element Pilot Fit S2000 Integration Factory Stereo Radio,Mobile_Electronics,1,"This worked well for 6 weeks, and then the charger end slipped off and broke when I tried to unplug it. When I got online to return it, I was past the one month window and am just out the money."
B00FL1TDOC,iDeaUSA High-Speed HDMI Cable Gold Plated 9 Feet & 3 Feet HDMI Cable Pack with Mini HDMI Adapter ¡­,Mobile_Electronics,5,awesome product suggesred it to friends !!!
B00MFM89XQ,"Lumsing&reg; Portable Wireless Bluetooth Speaker with NFC Built-in Microphone, Powerful Sound Rechargeable Battery up to 1 Day Playtime",Mobile_Electronics,4,"First, I'm a Blue Tooth Speaker junkie. If I had the means, I would buy one of every Blue Tooth Speakers on the market. I got this on sale for $9.99 and it's the best ten buck Blue Tooth speaker I've ever heard. Does it compare with my Bose Mini Link? No, but it cost 20 times less also. Does it sound bad, no way. Not bad if you are right there next to it, like at your desk. And it's got a nice feel to it. It has a good on/off switch that's easy to work, no pushing of a rubberised button that doesn't get pushed half the time. It also has a slot for a Micro SD card with MP3's on it so you could load your own music, a nice touch. It's a pretty speaker, and doesn't sound half bad, doesn't go real loud, charges with Micro USB cable (yea), and has a cool &#34;large rubber band&#34; like carrying strap. EVERYTHING that I've bought so far from Lumsing has a quality feel to it. Sounds best if backed up a few inches from a wall or something for the sound coming out of the back to bounce off of. / After playing with this speaker for a few days let me say I'm more impressed with it. The sound has gotten better with use. Some speakers seem to do this, as least to my ears. And it's a bit louder than I thought. It will fill a room that is not noisy. It has a nice clear, clean sound. The kind I like. But if you are a bass lover, this isn't your speaker. I still haven't tried puttting some songs on a Micro SD card and trying that yet, but plan to. The only think I didn't really like about this speaker is the &#34;stickers&#34; that they used for on the raised feet. Nothing bad to say about this, but I can't see them lasting very long. But over all, I'm much more impressed with this speaker. I see why it always gets good reviews. I like it, and I have almost a dozen Blue Tooth speakers."
B00C497GZW,LUKAS LK-7900 ACE 16GB + GPS : Full HD(1080p@30fps) Dash Cam Video DVR GPS Recorder Black Box,Mobile_Electronics,4,Great camera .. Starts recording as soon as i starr my car and stops when i turn it off. Only thing i didnt like is when i go to the track all the recordings are chopped up
B00M49C6MK,Sentey Ls 4162,Mobile_Electronics,1,"the speaker is great, but when my phone rings it is 100 times louder then the music I was listening too.  Ive called their customer support line and they are zero help.  Ive tried adjusting the volume on the ringer on the speaker and it resets itself."
B00LHRSNSQ,Aweek® Dual band 144/430MHz High Gain Antenna NA-636 SMA-Male for Walkie Talkie NAGOYA BAOFENG UV-3R TONFA UV-985 WOUXUN KG-UV8D Two Way Radio,Mobile_Electronics,1,"While the unit is built with the spring inside, the plastic cover over it is not flexible enough, and the piece of cover which goes under the base it too short. If the antenna gets bended the material stretches out of the base. The part which extends does not hold its position 100%. I would NOT recommend this product."
B00OR2T2WY,Groupstars 1080p HD Lens Dashboard Car DVR Dash Cam Accident Recording System with Night Vision and Motion Detection/G-Sensor,Mobile_Electronics,5,its just cool
B00NH9EGFQ,"Naxa NPC-319 Slim Personal Compact Disc Player with Stereo Earphones, CD & CD-R Compatible, 2 Way Power, Programmable Track Memory, LCD Display, Blue",Mobile_Electronics,4,"An inexpensive way to listen to my meditation cd. It's not high quality but I knew that going in, but it suits my purposes"
B00MJCDPM2,Sentey LS-4460 B-Trek S8 Bluetooth Portable Stereo Speaker (Black),Mobile_Electronics,4,"Pros: Loud, clear audio. The Bluetooth functionality is simple and intuitive. Battery life is good (6 hours of use over the weekend with no issues). The rubberized case is attractive and sturdy.<br /><br />Con: The volume controls only work when listening to audio over Bluetooth. The controls do not work when listening to line-in audio. Unfortunately, this limits how loud the speaker can get in line-in mode."
B00LAG4HN4,"iXCC Element II Lightning Cable 6ft, iPhone Charger, for iPhone 7 6s 6 Plus, SE 5s 5c 5, iPad Air 2 Pro, iPad mini 2 3 4, iPad 4th Gen [Apple MFi Certified](White and Black)",Mobile_Electronics,5,Very pleased with the Chargers..haven't had any problems. I've bought $30 chargers from walmart and radio shack and they have both quit on me but this charger is working great...& love the longer length
B00M1Y87I0,sentey ls 4063,Mobile_Electronics,5,I purchased 6 for gifts
B00PVSJ9MG,M5 WiFi Sony 1/2.9 Inch Comos Sensor Full HD 1080p Mini Car Camcorder Vehicle DVR Road Dashboard Dash Video Camera Recorder with Wireless Remote Capture Button,Mobile_Electronics,5,"An excellent camera. I was a little hesitant at first but I am glad I purchased this. I got one for my brother since there have been an increase in unjustified police stops, and just in case someone tries to commit insurance fraud. I have to say the quality is great. It records in full hd and has a great wide angle lens. It picks up everything. The app is a plus and makes controlling it so much easier and fun."
B00SG6SXHC,Viotek Universal Wireless FM Transmitter for iPhone / Android / mp3 Players,Mobile_Electronics,3,It was shipped great and very fast.. it doesnt work really that well it has to be on the side closest to the antenna of the truck for the radio to pick it up with out any white noise...
B00JJW0U00,Beats by Dr. Dre Pill XL Metallic Sky Portable Bluetooth Speaker,Mobile_Electronics,5,"Portable, convenient and it really cranks out the sound, what more do you want?"
B00406Q2IE,"Rear View Center High Impact Tempered Glass Mirror for 1.37"" 1.7"" 2"" ATV UTV (B)",Mobile_Electronics,5,good
B00M49C6MK,Sentey Ls 4162,Mobile_Electronics,4,This bluetooth speaker is pretty cool.  The sound quality is pretty good for the price.  Obviously its not as clear or loud as the Beats Pill and other expensive bluetooth speakers.  It is a great product for the price.
B00JPCF33I,Sharp GX-M10 Red Portable MP3 USB Boombox Radio CD Player Stereo Speaker System with AUX / Microphone / Guitar Input & DUAL Flashing LED Light SUBWOOFERS (GX-M10RD),Mobile_Electronics,4,The only problem is that is does not get AM stations
B00PK4DGO8,"Aukey MUSE Portable Wireless Bluetooth Speaker, 10 Hour Playtime, Dual 5W Driver, Enhanced Bass, Full, High-Def. Sound, Built in Mic, 3.5mm AUX Port (SK-M2, Silver)",Mobile_Electronics,5,This product arrived quickly in a wonderfully padded box. Amazon is using those huge air pillows that work great and break down real small for easy disposal. I didn't even need the manual to pair it! It even tells you when it is paired to your bluetooth device. And the sound is great for the price. Definitely worth every penny.
B00M49C6MK,Sentey Ls 4162,Mobile_Electronics,5,"It is a well built speaker.  I have primarily used it to play music.  The sound is balanced.  The bass is a bit low to what many would desire, but it is still within an acceptable range.  No distorted (high mids or trebles) sound.  I haven't had the opportunity to use the mic on it, but I really do like knowing the feature is available.  I also do appreciate the Line Out feature.  It would be pretty interesting to Daisy chain several of them and envelope a room."
B00M1Y8AS2,Sentey Ls 4061,Mobile_Electronics,1,"This works, but barely makes the sound louder. I wanted to return it, but it is too cheap to pay for shipping back. A waste of $10, so unfortunately, had to purchase a very expensive Bose speaker."
B000O51V7W,Maglite Main Spring #108-000-032,Mobile_Electronics,5,Just what I needed to get my light working again.  arrived very quickly.
B00KW3F6JA,Andoer 5M Auto Decoration Sticker Thread Car Interior Exterior Body Modify Decal Silver,Mobile_Electronics,2,"The crome is only on the very top . The sides are white , which is what shows if you are not viewing it from straight on."
B00MR32UKQ,Ivation Water Resistant Shockproof Bluetooth 4.0 Speaker - Rated IPX7 for Full Immersion in Water - with Built-in 2200mAh Battery for 6 Hours Playtime,Mobile_Electronics,1,I had the speaker for only 5 days when it got into water for less than 5 minutes and stopped working. Charging light comes on but won't turn on. Really disappointed and frustrated!
B00PK4DGO8,"Aukey MUSE Portable Wireless Bluetooth Speaker, 10 Hour Playtime, Dual 5W Driver, Enhanced Bass, Full, High-Def. Sound, Built in Mic, 3.5mm AUX Port (SK-M2, Silver)",Mobile_Electronics,3,"I was amazed by the build quality of this speaker.  The only problem its the Bluetooth.  As many others have pointed out, there is a problem with it since it starts stuttering.  Now, to be fair this is what I found so far:  It seems that Android Bluetooth in lollipop by itself have a problem. (Just search on Google), but I also found that there must be an engineering problem in the design of the speaker since it has metal all around it. (Notice that many Bluetooth non-problematic devices are mostly plastic).<br /><br />So, I purchased two to corroborate my findings. (of course, when on sale for $19.99 with code).<br />This its what I found when using it on many of my devices:<br />- On HP Slate 21 - 4.4.2 ... it works fine but it has to be no longer than 3 feet from the device.<br />- On Nexus 5.1.1 - stutters until it stops working<br />- On Galaxy Note 3 - 5.0 - stutters until it stops working<br />- On Acer Iconia - 4.1.2 It works fine<br />- On Acer Memopad - 5.0 - stutters until it stops working<br />- On Nexus 7 - 5.1 - stutters until it stops working<br /><br />(Please notice the Android version for the ones that work fine)<br /><br />So, since I purchase them at such low price point, I got OKRA BTR1 Bluetooth receiver for $12 and connect then via the AUX and all devices connect fine.<br /><br />Please note:  The quality of the item is great and so its the sound.  The only annoying things are the Bluetooth issue (which I think its a hardware and software issue; and the strange voice when powering it on or pairing the device or connecting the AUX.  Otherwise, IMHO I think the device its good and hope that its mostly a lollipop compatibility issue that will be resolved in the near future by Google."
B00T5A6J5Q,Raymarine Dragonfly 5DVS w/T/M Transducer Dual Channel CHIRP DownVision & Regular Sonar,Mobile_Electronics,1,won't keep up while underway.  electronics get squirrelly and must be reset
B00OC7WYHY,Angel Mall Tire Valve Stem Caps And Automobile Logo Key Chain For Mercedes Benz 5-pc Set,Mobile_Electronics,5,Love it
B00QV5HEAM,"XTRONS® Twin 2X 9"" Car Headrest Mount Slim Thin Monitor Portable DVD Player TFT Touch Screen Easy Install Mounted &Children Headphones Included(Blue&Pink)",Mobile_Electronics,4,Excelent !
B00UF8SADQ,Bluetooth receiver,Mobile_Electronics,5,"These little things work well, I bought  two, one for my wife's van.  O a recent trip this has lasted over 18 hours on a single charge and is still not dead.. Pretty sweet deal."
0528007262,Rand McNally TND 720 LM IntelliRoute Truck GPS with Lifetime Maps (Certified Refurbished),Mobile_Electronics,1,Was very disappointed with my purchase cause the device was a complete mess screen kept freezing on me couldn't to enjoy what I paid for
B00X69C0SC,Sound Design iHome Rechargeable Flask Shaped Bluetooth Stereo Speaker - American Flag (iBT12AMFLX),Mobile_Electronics,1,"This unit was hard to pair with my iPhone 6+ and once paired, it sounded awful.  I know it is only $99 but I would have expected a better sound even at that price.  I returned it less than 24 hours later."
B00VF8L0BE,BRAND NEW PRESTIGE P-486 BY AUDIOVOX Car Audio Systems In-Dash Cassette Player with AM/FM Radio car stereo digital tuner P486 W/ CD Changer Control,Mobile_Electronics,3,"Unfortunately, cassette deck car radios are hard to find this one works, but no frills."
B00MFM89XQ,"Lumsing&reg; Portable Wireless Bluetooth Speaker with NFC Built-in Microphone, Powerful Sound Rechargeable Battery up to 1 Day Playtime",Mobile_Electronics,4,For 10 bucks not bad . Would not pay full price . About 15-20 on the range. Good sound.
B00H28RUSS,Generic GPS Module Aircraft Flight Controller For Arduino,Mobile_Electronics,5,Fin into my TM-D710
B00B4E9764,BlackVue Wi-Fi DR500GW-HD Car Black Box/DVR Recorder,Mobile_Electronics,1,"Was great when it worked. Died in less than a year. Recorded trip to super market, and nothing after that. Would only light up green light, and turn off immediately when disconnecting from power. From reading forums, looked like flash ram was corrupted and no way of recovery. Wrote to blackvue support in Korea twice, absolutely zero response. Taking it apart, there is a supercap Vina Technology Hy-Cap 5.4V 7.5F (two 2.7V 15F caps in series i think, which are wrapped), plus one tiny rechargable battery which had zero voltage. Replaced tiny rechargeable battery (which sometimes worked from reading forums), didn't do anything, now only wifi light turns on. The Supercaps are expensive, about $25 each, so haven't tried replacing them yet. But as I said, looks like I'd need to reflash it using jtag. If it works, I'll write an update."
B00J46XO9U,"iXCC Lightning Cable 3ft, iPhone charger, for iPhone X, 8, 8 Plus, 7, 7 Plus, 6s, 6s Plus, 6, 6 Plus, SE 5s 5c 5, iPad Air 2 Pro, iPad mini 2 3 4, iPad 4th Gen [Apple MFi Certified](Black and White)",Mobile_Electronics,5,Fast shipping and works perfectly!
B00U7XE03I,Cambridge SoundWorks OontZ Angle 2 [The PLUS Edition] Ultra Portable Wireless Bluetooth Speaker with Built in Mic up to 15 Hour Playtime works with iPhone iPad tablet Samsung and smart phones (RED),Mobile_Electronics,5,Big bang for your buck
B00PRHC8Y2,SunroadTek® Honda and Acura iPod iPhone 3.5mm Audio Input Auxillary Aux Adapter Integration OEM Factory Stereo Radio,Mobile_Electronics,1,Has to much feed back noice
B002SRQLM4,Black 5th Generation Armband for iPod Nano,Mobile_Electronics,3,fair quality
B00M9HFY6W,Marantec Garage Door Opener M13-631 Wireless Keyless Entry 315mhz,Mobile_Electronics,5,Works great
B00HVTEU9A,Mitsubishi AC Servo Motor HF-KP73 HFKP73,Mobile_Electronics,4,I was looking for a HF-KP73J which has the key way and drilled and tapped shaft. We were able to re-work this unit and saved almost $1000.
B0097PJ7C6,Black NEW Barrel Shaped LCD Digital Car Clock Calender,Mobile_Electronics,5,Excellent no problems
B008R68DFS,Patazon Black Extension Dock Extender 30pin Adapter for iPod iPhone 4 4S,Mobile_Electronics,1,"Junk, lasted a week"
B0015ASM5Y,GPX 1GB Digital Audio Player,Mobile_Electronics,5,"Love this player.<br /><br />My friends tell me I should spend big money on an ipod cuz they're so neat.<br />I have a list of things I like in an MP3 player.<br />ipod ticks none of the boxes for me.  This little player ticks them all.<br /><br />I love something that runs on AAA batteries.  Sounds dumb maybe, but I have been on the road, and lost / broke too many other players proprietary cord / cable / charger.  Know where you can find a random players cord?  Nope.  But every gas station in the US has AAA batteries.<br /><br />I love the SD card for expanding storage.  I can throw an audio book on a card and am good to go.<br /><br />The controls are easy to use and can be navigated without even looking at it.<br /><br />I wear mine on a lanyard, so the little groove in the back is great for just this.<br /><br />Battery lasts hours on end, and when one dies, I pitch it, cram a new one in there, and the player remembers exactly where it was when the battery died.<br /><br />Then to top it all off, they are inexpensive.  If I break or lose it, it's a bummer, but I am out the cost of a meal, not a car payment"
B00U1GIRZS,"A New Generation Car Air Purifier Ionizer with Home/office 12v Electricity Adapter. Removes Cigarette Smoke, Bacteria, Unbearable Odor, Removes Bad Smells From - A Cigarette, Pets (Dogs, Cats, Fish Etc.), Trash, Gas, Dust, Gasoline, Mold, Etc. Minimize the Risk of Bird Flu, Avian Influenza I.e H5n1, H7n9 and Even Helps to Decrease Stress, Blood Pressure and Skin Temperature. Also Known As - Auto S",Mobile_Electronics,5,This was a father's day gift for my dad and truly loved it. Works well.
B00CJZLHN8,"Apple Ipod Nano 7th Generation, 16GB, Silver",Mobile_Electronics,4,love it but dislike apple...such a quandry
B00TXG392S,METRA 95-8214TG - Radio Installation kits - Tacoma 05-11 DDIN Mounting Kit Textured Grey,Mobile_Electronics,5,"Very easy to install, I re installed a poorly fit &#34;professional&#34; install on a 2DIN JVC unit, fit much better. Looks much better."
B00CFXDD5Y,Remote Fix Flip Key FOB keyless entry transmitter case buttons pad and panic for Volkswagen VW by First Midwest,Mobile_Electronics,4,"The 3 key pad is great.  It makes the keyfob looks brand new.  The panic button doesn't sit flush like the OEM button, however."
B00J46XO9U,"iXCC Lightning Cable 3ft, iPhone charger, for iPhone X, 8, 8 Plus, 7, 7 Plus, 6s, 6s Plus, 6, 6 Plus, SE 5s 5c 5, iPad Air 2 Pro, iPad mini 2 3 4, iPad 4th Gen [Apple MFi Certified](Black and White)",Mobile_Electronics,5,good cords heavy duty.
B00SASFKZE,Lonve Purple 16GB MP4/MP3 Player Music 1.81'' Screen MP4 Music/Audio/Media Player with FM Radio,Mobile_Electronics,2,Item not user friendly.  Hard to maneuver through Menu.  Directions very sparse and not clear. Unable to set FM Stations  selected.  Would not recommend. product
B00BM5Y440,JBL Micro Wireless Bluetooth Speaker- Each (Blue),Mobile_Electronics,5,Very good sound
B00RDCMYAW,Bluetooth Shower Speaker – SoundPal Water Resistant Wireless and Hands-free Speaker with Suction Cup - Compatible with All Bluetooth Devices,Mobile_Electronics,5,So easy to program :)
B00M1Y8AS2,Sentey Ls 4061,Mobile_Electronics,5,Great Price. Works as intended...
B004T0CEBK,Qlink Clear Bluetooth Stereo Transmitter,Mobile_Electronics,5,Fast shipping and wonderful little gadget for non-blue tooth enabled TV's.  Was easy to pair up with my blue tooth ear buds and I love the freedom they provide.  Now my house mates can't hear my TV ! :)
B00U05MVPM,Lethal-Eye NPT Adapter 4003 Oil Filter Thread,Mobile_Electronics,5,WORKS LIKE IT  SAY'S  WORKS GREAT
B00VEQW782,"Transcend TS16GDP220M 32GB Drive Pro 220 Dash Cam Car Video Recorder with Suction Mount, Built-In Wi-Fi, and GPS receiver + 16GB SD Card & An Exclusive P7 Cleaning Cloth",Mobile_Electronics,1,"The dash cam takes great videos, and the extra features work well, but locking the memory card into its slot is a hit-or-miss thing. The memory card locking mechanism is so flimsy that, IF you're successful in locking the card into the slot, and the car hits the slightest bump on the road, the lock simply disengages, and the tiny memory card flies out of the slot! Unacceptable for any brand of dash cam, much more so for anything this expensive! This one got returned..."
B00MFM89XQ,"Lumsing&reg; Portable Wireless Bluetooth Speaker with NFC Built-in Microphone, Powerful Sound Rechargeable Battery up to 1 Day Playtime",Mobile_Electronics,5,This is the best sound I have gotten from a speaker at any price
B00KD4748Y,"Bluetooth Receiver, Breett Bluetooth 4.1 Receiver, Multipoint Connection Bluetooth Audio Music Receiver with 3.5mm AUX Port Hands Free Calling for Car Stereo/Home Stereo/Headphone et",Mobile_Electronics,3,"I got it within the time I was told and setting it up in my car to my phone was easy but i didn't really like the sound quality, there was a constant static/feedback type noise that is heard when the music is too loud for the speakers. I don't have any problem when using my aux cord or just listening to the radio normally. Another thing I didn't like is that you have to manually set it up each time you get in the car. It doesn't auto connect. So I just unplugged it and put it away. I guess you get what you pay for!"
B00CUGFLT2,PIONEER FH-X700BT Double-DIN In-Dash CD Receiver with MIXTRAX & Bluetooth(R),Mobile_Electronics,5,Excelente.
B00LAG4F6S,iXCC Multi pack Lightning cable,Mobile_Electronics,4,They are nice and sturdy. No annoying message on screen regarding compatibility issues. The ends are same size as original apple charger. All in all well worth the purchase.
B0026ZL19Q,GPS WALL USB Charger for Garmin Nuvi 270 / 275t / 300 / 300t / 310t / 350 / 360 / 370 / 510 / 550 / 650 / 660 / 670 / 680,Mobile_Electronics,1,Does not work with listed item number listing needs to be pulled
B00H92HVIG,Universal Phone Clutch Women's PU Leather Wallet with Wrist Strap fits Apple iPod touch 5th generation Case - BLACK. Bonus Ekatomi Screen Cleaner,Mobile_Electronics,4,My sister loves this case
B00PK4DGO8,"Aukey MUSE Portable Wireless Bluetooth Speaker, 10 Hour Playtime, Dual 5W Driver, Enhanced Bass, Full, High-Def. Sound, Built in Mic, 3.5mm AUX Port (SK-M2, Silver)",Mobile_Electronics,1,"The sound quality is pretty good - however the bluetooth connection is terrible. With my smartphone on the same table (12 inches away), it would constantly loose connection and the song would be very choppy. Unless you plan on connecting the device directly, dont buy this item."
B00OIHXRS8,TrendenZ New LCD MP3 Player Car FM Transmitter for SD Card USB Stick Powered by cigar lighter Blue,Mobile_Electronics,2,It did not meet my expectations
B00KMB7OK6,Lightning Charge & Sync Wireless Speaker dock for iPhone 5 5S 5C iPod & iPad - HiFi HD Audio Bluetooth 4.0 - Remote Control - Apple MFI Certified,Mobile_Electronics,5,I love this and use it all of the time. Cannot beat the price either!
B00NPTPC9C,"G.G.Martinsen 16 GB Slim 1.78"" LCD Mp3 Mp4 Player Media/Music/Audio Player with accessories-Pink Color",Mobile_Electronics,1,don't work right can't put music on the unit
B00DR0MXXC,Garmin Charging/Data Clip for Forerunner,Mobile_Electronics,5,Keeps my Garmin watch up to date and fully charged!
B00Q4KPOA6,Excelvan MD80 Smallest Mini DV Camera Digital Video Recorder Camcorder Webcam DVR,Mobile_Electronics,1,one of the worst products I have
B00FGHGKUQ,Car Diagnostic Scanner Tool U480 CAN Obdii Obd2 Memo Engine Fault Code Reader Canbus Scanner,Mobile_Electronics,4,Just got my scanner. Found it easy to use and at a good price. The only thing I didn't like is that it came straight from China.
B00NPRR3VO,"G.G.Martinsen 16 GB Slim 1.78"" LCD Mp3 Mp4 Player Media/Music/Audio Player with accessories-Red Color",Mobile_Electronics,1,don't work right can hear out of one side only
B00E5PI594,"Apple USB Lightning Cable 9ft -NEW 2014 for iOS 7 - iSmooth's 2nd Generation Apple Lightning Compatible (iOS 7 compatible) Cable Designed to Sync and Charge iPhone 5, iPhone 5S, iPhone 5C, iPad Mini, iPad Mini 2, iPad 5, iPad 4th Generation, iPod Nano (7th Generation), iPod Touch (5th Generation 16GB, 32GB, 64GB) - Premium Quality - The ONLY Cable with a 10-Year Guarantee!",Mobile_Electronics,4,Worked for about 6 months then suddenly just didn't register anymore. Good while it lasted though!
B00U7XE03I,Cambridge SoundWorks OontZ Angle 2 [The PLUS Edition] Ultra Portable Wireless Bluetooth Speaker with Built in Mic up to 15 Hour Playtime works with iPhone iPad tablet Samsung and smart phones (RED),Mobile_Electronics,5,Great for outside BBQ
B00UG3T8QS,"Willgoo Mini 0806 Ambarella A7 Chip + Ov4689 Sensor, 1296p Car Dash Camera DVR + GPS Logger + CPL Filter + Hardwire Kit",Mobile_Electronics,1,Deserves no star Very poor quality freezes up all the time Not able to retrieve videos $125 paperweight
B00M10HUX2,Mo Locks Motorcycle Disc Alarm Lock,Mobile_Electronics,3,Keep forgetting it's on there wish it had a lanyard
B00RDCMYCU,Bluetooth Shower Speaker – SoundPal Water Resistant Wireless and Hands-free Speaker with Suction Cup - Compatible with All Bluetooth Devices,Mobile_Electronics,4,great!
B002OHXX60,CTEK,Mobile_Electronics,4,"Works fine.  Easy to install in my Toyota Tundra.  Not sure how accurate the charge meter is, as it flashes yellow or red when the door is opened, but it certainly is a convenient connection.  I charge my battery often."
B00M1Y8AS2,Sentey Ls 4061,Mobile_Electronics,5,so pretty and good sound for the price.
B00CFJGX28,Hd Car Camcorder Dual Cam w/ G-sensor Car Dvr Twins Cam Carcam Gps Camera X8000,Mobile_Electronics,3,It could be made better.
B00EDM5WV8,SPOT-3O Spot Gen3 GPS Satellite Messenger,Mobile_Electronics,5,"I like it better than a EPIRB for off shore fishing.  I just slip it in my pocket and have it if needed, no matter who's boat I'm on.  Plus if I  find a secret fishing spot I can hit the I'm ok button and the spot is recorded.  If I'm going to get home late I can hit the message button and wife is not as worried when I get back to shore."
B00X0T19JO,"Strong Bass Outdoor Waterproof(Resistant to Normal Water Splash) Bluetooth 4.0 Speakers for Bike Bicycle,with NFC,3.5MM AUX,Built-in Microphone,5200mah Power Bank,6W,Playing Time Up to 20 Hours,Good Equipment for Outdoor Sports,Climbing,Cycling",Mobile_Electronics,5,"[[VIDEOID:b8d309d25c176cd9cdf383fe5c9f4b0b]]Pairing name: S7720<br /><br />There seems to be some confusion on the IP rating - the one I received and examined is officially rated at IPx6 (powerful water jets as measured from a 12.5mm hose nozzle) and can attest to it withstanding rain fall when a week later I forgot about the speaker, leaving it on my pool deck during a Florida summer thunderstorm.  Still works fine.<br /><br />That makes this one true outdoor speaker. Big volume, good audio with bass response, and a great IPx6 rating, one step below being actually submersible. Has a couple unique aspects to the battery design:<br /><br />1) Point to clarify - the battery capacity is 7000mAh, but batteries have a general conversion percentage of 70%, meaning you get 70% of the juice back that you put in.  At 5200mAh, that is 74% conversion.  In other words, the battery capacity is 7000mAh as it would be labeled on anything else, just the manufacturer not only declares the realistic amount, but also has an above average efficiency.  Can also double as a external battery charger for mobile devices, and it's own output is rated at a whopping 2.6 amps. Tap the red button on the side to switch to Output, as well as lighting up the battery life meter.<br /><br />2) Instead of having two ports, one for In, and one for Out, it only has one USB Type A port - so yes, it charges via USB to USB (and not Micro or Mini). Has a super long included flat USB/USB cord along with a super long flat 3.5mm Aux cord.<br /><br />- Discounted price offered for evaluation purposes"
B00NPTPC9C,"G.G.Martinsen 16 GB Slim 1.78"" LCD Mp3 Mp4 Player Media/Music/Audio Player with accessories-Pink Color",Mobile_Electronics,4,I wish I got two different colors. Hope they can be provision for chosing the colors. I like it though.
B00SAVLZUU,HIGH QUALITY 6ft 5PK Multi-Color Flat Noodle Lightning to USB Cable for iPhone 5 / 5C / 5S / 6 / 6 Plus (Latest IOS Supported) iPad Mini iPod Touch 5th Air Gen - 8 pin to USB (blk/red/wht/blu/grn),Mobile_Electronics,1,They all only lasted about a month each. Then they wouldn't charge my phone anymore.
